"","발생일","발생지_시군구","사고건수"
"13452","2017-05-16","동작구",1
"13453","2017-05-16","송파구",1
"13454","2017-05-16","동작구",1
"13455","2017-05-16","성동구",1
"13456","2017-05-16","성북구",1
"13457","2017-05-16","양천구",1
"13458","2017-05-16","중랑구",1
"13459","2017-05-16","강남구",1
"13460","2017-05-16","강남구",1
"13461","2017-05-16","동대문구",1
"13462","2017-05-16","송파구",1
"13463","2017-05-17","서대문구",1
"13464","2017-05-17","서초구",1
"13465","2017-05-17","영등포구",1
"13466","2017-05-17","종로구",1
"13467","2017-05-17","종로구",1
"13468","2017-05-17","광진구",1
"13469","2017-05-17","송파구",1
"13470","2017-05-17","중구",1
"13471","2017-05-17","강동구",1
"13472","2017-05-17","강서구",1
"13473","2017-05-17","성북구",1
"13474","2017-05-17","금천구",1
"13475","2017-05-17","구로구",1
"13476","2017-05-17","동작구",1
"13477","2017-05-17","송파구",1
"13478","2017-05-17","양천구",1
"13479","2017-05-17","마포구",1
"13480","2017-05-17","강동구",1
"13481","2017-05-17","노원구",1
"13482","2017-05-17","동대문구",1
"13483","2017-05-17","서초구",1
"13484","2017-05-17","성북구",1
"13485","2017-05-17","송파구",2
"13486","2017-05-17","양천구",1
"13487","2017-05-17","중구",1
"13488","2017-05-17","중랑구",1
"13489","2017-05-17","중랑구",1
"13490","2017-05-17","강북구",1
"13491","2017-05-17","마포구",1
"13492","2017-05-17","서초구",1
"13493","2017-05-17","성북구",1
"13494","2017-05-17","영등포구",1
"13495","2017-05-17","은평구",1
"13496","2017-05-17","종로구",1
"13497","2017-05-17","동대문구",1
"13498","2017-05-17","서초구",1
"13499","2017-05-17","서초구",1
"13500","2017-05-17","종로구",1
"13501","2017-05-17","서초구",1
"13502","2017-05-17","마포구",1
"13503","2017-05-17","서대문구",1
"13504","2017-05-17","영등포구",1
"13505","2017-05-17","강남구",1
"13506","2017-05-17","강서구",1
"13507","2017-05-17","강남구",1
"13508","2017-05-17","노원구",1
"13509","2017-05-17","동대문구",1
"13510","2017-05-17","송파구",1
"13511","2017-05-17","송파구",1
"13512","2017-05-17","종로구",1
"13513","2017-05-17","강남구",1
"13514","2017-05-17","강남구",1
"13515","2017-05-17","마포구",1
"13516","2017-05-17","서대문구",1
"13517","2017-05-17","서초구",1
"13518","2017-05-17","영등포구",1
"13519","2017-05-17","영등포구",1
"13520","2017-05-17","강남구",1
"13521","2017-05-17","강남구",1
"13522","2017-05-17","동작구",1
"13523","2017-05-17","마포구",1
"13524","2017-05-17","성북구",1
"13525","2017-05-17","영등포구",1
"13526","2017-05-17","영등포구",1
"13527","2017-05-17","강동구",1
"13528","2017-05-17","강동구",1
"13529","2017-05-17","구로구",1
"13530","2017-05-17","마포구",1
"13531","2017-05-17","송파구",1
"13532","2017-05-17","양천구",1
"13533","2017-05-17","강남구",1
"13534","2017-05-17","강동구",1
"13535","2017-05-17","강서구",1
"13536","2017-05-17","광진구",1
"13537","2017-05-17","금천구",1
"13538","2017-05-17","도봉구",1
"13539","2017-05-17","동작구",1
"13540","2017-05-17","마포구",1
"13541","2017-05-17","양천구",1
"13542","2017-05-17","양천구",1
"13543","2017-05-17","중랑구",1
"13544","2017-05-17","강북구",1
"13545","2017-05-17","서대문구",1
"13546","2017-05-17","양천구",1
"13547","2017-05-17","영등포구",1
"13548","2017-05-17","중구",1
"13549","2017-05-17","중랑구",1
"13550","2017-05-17","도봉구",2
"13551","2017-05-17","성동구",1
"13552","2017-05-17","은평구",1
"13553","2017-05-17","성북구",1
"13554","2017-05-17","성북구",1
"13555","2017-05-17","중랑구",1
"13556","2017-05-17","강남구",1
"13557","2017-05-17","강남구",1
"13558","2017-05-17","강동구",1
"13559","2017-05-17","마포구",1
"13560","2017-05-17","서대문구",1
"13561","2017-05-17","성북구",1
"13562","2017-05-17","종로구",1
"13563","2017-05-17","강북구",1
"13564","2017-05-17","강서구",1
"13565","2017-05-17","노원구",1
"13566","2017-05-18","노원구",1
"13567","2017-05-18","서초구",1
"13568","2017-05-18","영등포구",1
"13569","2017-05-18","강동구",1
"13570","2017-05-18","마포구",1
"13571","2017-05-18","은평구",1
"13572","2017-05-18","관악구",1
"13573","2017-05-18","노원구",1
"13574","2017-05-18","성북구",1
"13575","2017-05-18","강남구",1
"13576","2017-05-18","마포구",1
"13577","2017-05-18","은평구",1
"13578","2017-05-18","중구",1
"13579","2017-05-18","강남구",1
"13580","2017-05-18","구로구",1
"13581","2017-05-18","노원구",1
"13582","2017-05-18","동작구",1
"13583","2017-05-18","양천구",1
"13584","2017-05-18","광진구",1
"13585","2017-05-18","노원구",1
"13586","2017-05-18","노원구",1
"13587","2017-05-18","양천구",1
"13588","2017-05-18","중구",1
"13589","2017-05-18","중구",1
"13590","2017-05-18","중랑구",1
"13591","2017-05-18","강동구",1
"13592","2017-05-18","금천구",1
"13593","2017-05-18","노원구",1
"13594","2017-05-18","동대문구",1
"13595","2017-05-18","동작구",1
"13596","2017-05-18","영등포구",1
"13597","2017-05-18","강북구",1
"13598","2017-05-18","관악구",1
"13599","2017-05-18","동대문구",1
"13600","2017-05-18","마포구",1
"13601","2017-05-18","서대문구",1
"13602","2017-05-18","중랑구",1
"13603","2017-05-18","강남구",1
"13604","2017-05-18","강서구",1
"13605","2017-05-18","광진구",1
"13606","2017-05-18","서대문구",1
"13607","2017-05-18","서대문구",1
"13608","2017-05-18","성북구",1
"13609","2017-05-18","종로구",1
"13610","2017-05-18","중랑구",1
"13611","2017-05-18","강동구",1
"13612","2017-05-18","마포구",1
"13613","2017-05-18","서초구",1
"13614","2017-05-18","중구",1
"13615","2017-05-18","광진구",1
"13616","2017-05-18","구로구",1
"13617","2017-05-18","강남구",1
"13618","2017-05-18","강서구",1
"13619","2017-05-18","동작구",1
"13620","2017-05-18","성동구",1
"13621","2017-05-18","강남구",1
"13622","2017-05-18","강서구",1
"13623","2017-05-18","광진구",1
"13624","2017-05-18","마포구",1
"13625","2017-05-18","서초구",1
"13626","2017-05-18","서초구",2
"13627","2017-05-18","송파구",1
"13628","2017-05-18","강남구",1
"13629","2017-05-18","강남구",1
"13630","2017-05-18","강동구",1
"13631","2017-05-18","금천구",1
"13632","2017-05-18","동대문구",1
"13633","2017-05-18","서초구",1
"13634","2017-05-18","성동구",1
"13635","2017-05-18","노원구",1
"13636","2017-05-18","노원구",1
"13637","2017-05-18","도봉구",1
"13638","2017-05-18","동대문구",1
"13639","2017-05-18","마포구",1
"13640","2017-05-18","서초구",1
"13641","2017-05-18","송파구",1
"13642","2017-05-18","중구",1
"13643","2017-05-18","관악구",1
"13644","2017-05-18","송파구",1
"13645","2017-05-18","영등포구",1
"13646","2017-05-18","종로구",1
"13647","2017-05-18","중구",1
"13648","2017-05-18","강남구",1
"13649","2017-05-18","동작구",1
"13650","2017-05-18","성동구",1
"13651","2017-05-18","영등포구",1
"13652","2017-05-18","종로구",1
"13653","2017-05-18","중구",1
"13654","2017-05-18","중랑구",1
"13655","2017-05-18","강서구",1
"13656","2017-05-18","구로구",1
"13657","2017-05-18","구로구",1
"13658","2017-05-18","노원구",1
"13659","2017-05-18","서초구",1
"13660","2017-05-18","성북구",1
"13661","2017-05-18","성북구",1
"13662","2017-05-18","송파구",1
"13663","2017-05-18","중구",1
"13664","2017-05-18","강남구",1
"13665","2017-05-18","구로구",2
"13666","2017-05-18","동대문구",1
"13667","2017-05-18","동작구",1
"13668","2017-05-18","송파구",1
"13669","2017-05-18","영등포구",1
"13670","2017-05-18","종로구",1
"13671","2017-05-18","강남구",1
"13672","2017-05-18","송파구",1
"13673","2017-05-18","은평구",1
"13674","2017-05-18","중랑구",1
"13675","2017-05-18","중랑구",1
"13676","2017-05-18","강남구",1
"13677","2017-05-18","관악구",1
"13678","2017-05-18","구로구",1
"13679","2017-05-18","노원구",1
"13680","2017-05-18","동작구",1
"13681","2017-05-18","중구",1
"13682","2017-05-18","구로구",1
"13683","2017-05-18","마포구",1
"13684","2017-05-18","서대문구",1
"13685","2017-05-18","양천구",1
"13686","2017-05-18","영등포구",1
"13687","2017-05-18","영등포구",1
"13688","2017-05-18","은평구",1
"13689","2017-05-19","마포구",1
"13690","2017-05-19","성동구",1
"13691","2017-05-19","금천구",1
"13692","2017-05-19","동대문구",1
"13693","2017-05-19","서초구",1
"13694","2017-05-19","성북구",1
"13695","2017-05-19","종로구",1
"13696","2017-05-19","강동구",1
"13697","2017-05-19","관악구",1
"13698","2017-05-19","마포구",1
"13699","2017-05-19","송파구",1
"13700","2017-05-19","영등포구",1
"13701","2017-05-19","서초구",1
"13702","2017-05-19","금천구",1
"13703","2017-05-19","도봉구",1
"13704","2017-05-19","양천구",1
"13705","2017-05-19","종로구",1
"13706","2017-05-19","강동구",1
"13707","2017-05-19","도봉구",1
"13708","2017-05-19","동대문구",1
"13709","2017-05-19","마포구",1
"13710","2017-05-19","양천구",1
"13711","2017-05-19","영등포구",1
"13712","2017-05-19","영등포구",1
"13713","2017-05-19","용산구",1
"13714","2017-05-19","강남구",1
"13715","2017-05-19","노원구",1
"13716","2017-05-19","동대문구",1
"13717","2017-05-19","마포구",1
"13718","2017-05-19","송파구",1
"13719","2017-05-19","양천구",1
"13720","2017-05-19","중랑구",1
"13721","2017-05-19","강남구",1
"13722","2017-05-19","광진구",1
"13723","2017-05-19","노원구",1
"13724","2017-05-19","마포구",1
"13725","2017-05-19","송파구",1
"13726","2017-05-19","강남구",1
"13727","2017-05-19","강서구",1
"13728","2017-05-19","광진구",1
"13729","2017-05-19","도봉구",1
"13730","2017-05-19","마포구",1
"13731","2017-05-19","마포구",1
"13732","2017-05-19","구로구",1
"13733","2017-05-19","서대문구",1
"13734","2017-05-19","서초구",1
"13735","2017-05-19","영등포구",1
"13736","2017-05-19","은평구",2
"13737","2017-05-19","서대문구",1
"13738","2017-05-19","서초구",1
"13739","2017-05-19","송파구",1
"13740","2017-05-19","송파구",1
"13741","2017-05-19","양천구",1
"13742","2017-05-19","강남구",1
"13743","2017-05-19","용산구",1
"13744","2017-05-19","강남구",1
"13745","2017-05-19","강남구",1
"13746","2017-05-19","강남구",1
"13747","2017-05-19","강북구",1
"13748","2017-05-19","강서구",1
"13749","2017-05-19","관악구",1
"13750","2017-05-19","광진구",1
"13751","2017-05-19","노원구",1
"13752","2017-05-19","도봉구",1
"13753","2017-05-19","서초구",1
"13754","2017-05-19","중랑구",1
"13755","2017-05-19","강남구",2
"13756","2017-05-19","강서구",1
"13757","2017-05-19","강서구",1
"13758","2017-05-19","노원구",1
"13759","2017-05-19","동작구",1
"13760","2017-05-19","마포구",1
"13761","2017-05-19","서초구",1
"13762","2017-05-19","성북구",1
"13763","2017-05-19","영등포구",1
"13764","2017-05-19","종로구",1
"13765","2017-05-19","중구",1
"13766","2017-05-19","중랑구",1
"13767","2017-05-19","강북구",1
"13768","2017-05-19","강서구",1
"13769","2017-05-19","강서구",1
"13770","2017-05-19","금천구",1
"13771","2017-05-19","성동구",1
"13772","2017-05-19","영등포구",1
"13773","2017-05-19","광진구",1
"13774","2017-05-19","동작구",1
"13775","2017-05-19","송파구",1
"13776","2017-05-19","중랑구",1
"13777","2017-05-19","도봉구",1
"13778","2017-05-19","서초구",1
"13779","2017-05-19","서초구",1
"13780","2017-05-19","종로구",1
"13781","2017-05-19","중랑구",1
"13782","2017-05-19","강서구",1
"13783","2017-05-19","관악구",1
"13784","2017-05-19","광진구",1
"13785","2017-05-19","노원구",1
"13786","2017-05-19","동대문구",1
"13787","2017-05-19","서초구",1
"13788","2017-05-19","성북구",1
"13789","2017-05-19","송파구",1
"13790","2017-05-19","송파구",1
"13791","2017-05-19","송파구",1
"13792","2017-05-19","중구",1
"13793","2017-05-19","구로구",1
"13794","2017-05-19","노원구",1
"13795","2017-05-19","마포구",1
"13796","2017-05-19","마포구",1
"13797","2017-05-19","마포구",1
"13798","2017-05-19","서초구",1
"13799","2017-05-19","성동구",1
"13800","2017-05-19","양천구",1
"13801","2017-05-19","영등포구",1
"13802","2017-05-19","영등포구",1
"13803","2017-05-19","은평구",1
"13804","2017-05-19","중구",1
"13805","2017-05-19","중랑구",1
"13806","2017-05-19","강남구",1
"13807","2017-05-19","노원구",1
"13808","2017-05-19","노원구",1
"13809","2017-05-19","성동구",1
"13810","2017-05-19","성북구",1
"13811","2017-05-19","송파구",1
"13812","2017-05-19","영등포구",1
"13813","2017-05-19","용산구",1
"13814","2017-05-19","은평구",1
"13815","2017-05-19","강남구",1
"13816","2017-05-19","동대문구",1
"13817","2017-05-19","성동구",1
"13818","2017-05-20","강남구",2
"13819","2017-05-20","강남구",1
"13820","2017-05-20","강북구",1
"13821","2017-05-20","강서구",1
"13822","2017-05-20","노원구",1
"13823","2017-05-20","노원구",1
"13824","2017-05-20","노원구",1
"13825","2017-05-20","송파구",1
"13826","2017-05-20","양천구",1
"13827","2017-05-20","성동구",1
"13828","2017-05-20","성북구",1
"13829","2017-05-20","영등포구",1
"13830","2017-05-20","용산구",1
"13831","2017-05-20","용산구",1
"13832","2017-05-20","강동구",1
"13833","2017-05-20","광진구",1
"13834","2017-05-20","송파구",1
"13835","2017-05-20","용산구",1
"13836","2017-05-20","구로구",1
"13837","2017-05-20","마포구",1
"13838","2017-05-20","중구",1
"13839","2017-05-20","관악구",1
"13840","2017-05-20","노원구",1
"13841","2017-05-20","서초구",1
"13842","2017-05-20","영등포구",1
"13843","2017-05-20","강남구",1
"13844","2017-05-20","강서구",1
"13845","2017-05-20","영등포구",1
"13846","2017-05-20","강남구",1
"13847","2017-05-20","동대문구",1
"13848","2017-05-20","동작구",1
"13849","2017-05-20","중랑구",1
"13850","2017-05-20","마포구",1
"13851","2017-05-20","강동구",1
"13852","2017-05-20","성동구",1
"13853","2017-05-20","성동구",1
"13854","2017-05-20","성동구",1
"13855","2017-05-20","종로구",1
"13856","2017-05-20","강남구",1
"13857","2017-05-20","서초구",1
"13858","2017-05-20","은평구",1
"13859","2017-05-20","강북구",1
"13860","2017-05-20","강서구",1
"13861","2017-05-20","노원구",1
"13862","2017-05-20","성동구",1
"13863","2017-05-20","성북구",1
"13864","2017-05-20","종로구",1
"13865","2017-05-20","중랑구",1
"13866","2017-05-20","구로구",1
"13867","2017-05-20","마포구",1
"13868","2017-05-20","송파구",1
"13869","2017-05-20","종로구",1
"13870","2017-05-20","강남구",1
"13871","2017-05-20","강남구",1
"13872","2017-05-20","구로구",1
"13873","2017-05-20","동대문구",1
"13874","2017-05-20","성북구",1
"13875","2017-05-20","양천구",1
"13876","2017-05-20","용산구",1
"13877","2017-05-20","강남구",1
"13878","2017-05-20","강동구",1
"13879","2017-05-20","관악구",1
"13880","2017-05-20","마포구",1
"13881","2017-05-20","서초구",1
"13882","2017-05-20","용산구",1
"13883","2017-05-20","중구",1
"13884","2017-05-20","강남구",1
"13885","2017-05-20","강동구",1
"13886","2017-05-20","광진구",1
"13887","2017-05-20","구로구",1
"13888","2017-05-20","노원구",1
"13889","2017-05-20","동작구",1
"13890","2017-05-20","성동구",1
"13891","2017-05-20","성북구",1
"13892","2017-05-20","종로구",1
"13893","2017-05-20","강남구",1
"13894","2017-05-20","강서구",1
"13895","2017-05-20","관악구",1
"13896","2017-05-20","광진구",1
"13897","2017-05-20","노원구",1
"13898","2017-05-20","도봉구",1
"13899","2017-05-20","도봉구",1
"13900","2017-05-20","서초구",1
"13901","2017-05-20","송파구",1
"13902","2017-05-20","용산구",1
"13903","2017-05-20","은평구",1
"13904","2017-05-20","강북구",1
"13905","2017-05-20","구로구",1
"13906","2017-05-20","구로구",1
"13907","2017-05-20","구로구",1
"13908","2017-05-20","동대문구",1
"13909","2017-05-20","양천구",1
"13910","2017-05-20","강남구",1
"13911","2017-05-20","광진구",1
"13912","2017-05-20","송파구",1
"13913","2017-05-20","영등포구",1
"13914","2017-05-20","은평구",1
"13915","2017-05-20","중랑구",1
"13916","2017-05-20","강동구",1
"13917","2017-05-20","구로구",1
"13918","2017-05-20","노원구",1
"13919","2017-05-20","동대문구",1
"13920","2017-05-20","송파구",1
"13921","2017-05-20","용산구",1
"13922","2017-05-20","용산구",1
"13923","2017-05-20","동대문구",1
"13924","2017-05-20","마포구",1
"13925","2017-05-20","서초구",1
"13926","2017-05-20","성동구",1
"13927","2017-05-20","성북구",1
"13928","2017-05-20","영등포구",1
"13929","2017-05-20","영등포구",1
"13930","2017-05-20","중랑구",1
"13931","2017-05-20","동작구",1
"13932","2017-05-20","강동구",1
"13933","2017-05-20","광진구",1
"13934","2017-05-20","노원구",1
"13935","2017-05-20","노원구",1
"13936","2017-05-20","서초구",1
"13937","2017-05-20","송파구",1
"13938","2017-05-20","은평구",1
"13939","2017-05-20","강동구",1
"13940","2017-05-20","송파구",1
"13941","2017-05-20","양천구",1
"13942","2017-05-20","중구",1
"13943","2017-05-21","강남구",2
"13944","2017-05-21","동작구",1
"13945","2017-05-21","중랑구",1
"13946","2017-05-21","강남구",1
"13947","2017-05-21","강북구",1
"13948","2017-05-21","강서구",1
"13949","2017-05-21","도봉구",1
"13950","2017-05-21","용산구",1
"13951","2017-05-21","영등포구",1
"13952","2017-05-21","용산구",1
"13953","2017-05-21","강서구",1
"13954","2017-05-21","광진구",1
"13955","2017-05-21","광진구",1
"13956","2017-05-21","성동구",1
"13957","2017-05-21","영등포구",1
"13958","2017-05-21","중랑구",1
"13959","2017-05-21","구로구",1
"13960","2017-05-21","서초구",1
"13961","2017-05-21","종로구",1
"13962","2017-05-21","강서구",1
"13963","2017-05-21","구로구",1
"13964","2017-05-21","동작구",1
"13965","2017-05-21","강북구",1
"13966","2017-05-21","양천구",1
"13967","2017-05-21","중랑구",1
"13968","2017-05-21","강동구",1
"13969","2017-05-21","광진구",1
"13970","2017-05-21","성동구",1
"13971","2017-05-21","용산구",1
"13972","2017-05-21","용산구",1
"13973","2017-05-21","강서구",1
"13974","2017-05-21","동대문구",1
"13975","2017-05-21","성동구",1
"13976","2017-05-21","서초구",1
"13977","2017-05-21","성동구",1
"13978","2017-05-21","양천구",1
"13979","2017-05-21","종로구",1
"13980","2017-05-21","동작구",1
"13981","2017-05-21","서초구",1
"13982","2017-05-21","성북구",1
"13983","2017-05-21","송파구",1
"13984","2017-05-21","용산구",1
"13985","2017-05-21","강남구",1
"13986","2017-05-21","강남구",1
"13987","2017-05-21","구로구",1
"13988","2017-05-21","동작구",1
"13989","2017-05-21","종로구",1
"13990","2017-05-21","강북구",1
"13991","2017-05-21","강서구",1
"13992","2017-05-21","금천구",1
"13993","2017-05-21","노원구",1
"13994","2017-05-21","동대문구",1
"13995","2017-05-21","동작구",1
"13996","2017-05-21","송파구",1
"13997","2017-05-21","영등포구",1
"13998","2017-05-21","강북구",1
"13999","2017-05-21","노원구",1
"14000","2017-05-21","서초구",1
"14001","2017-05-21","성북구",1
"14002","2017-05-21","양천구",1
"14003","2017-05-21","양천구",1
"14004","2017-05-21","중구",1
"14005","2017-05-21","강남구",1
"14006","2017-05-21","금천구",1
"14007","2017-05-21","서대문구",1
"14008","2017-05-21","성북구",1
"14009","2017-05-21","송파구",1
"14010","2017-05-21","중랑구",1
"14011","2017-05-21","강동구",1
"14012","2017-05-21","노원구",1
"14013","2017-05-21","성동구",1
"14014","2017-05-21","영등포구",1
"14015","2017-05-21","용산구",1
"14016","2017-05-21","중랑구",1
"14017","2017-05-21","강북구",1
"14018","2017-05-21","강서구",1
"14019","2017-05-21","마포구",1
"14020","2017-05-21","종로구",1
"14021","2017-05-21","강남구",1
"14022","2017-05-21","강동구",1
"14023","2017-05-21","성북구",1
"14024","2017-05-21","종로구",1
"14025","2017-05-21","중구",1
"14026","2017-05-21","노원구",1
"14027","2017-05-21","도봉구",1
"14028","2017-05-21","동작구",1
"14029","2017-05-21","송파구",1
"14030","2017-05-21","송파구",1
"14031","2017-05-21","영등포구",1
"14032","2017-05-21","용산구",1
"14033","2017-05-21","중랑구",1
"14034","2017-05-21","중랑구",1
"14035","2017-05-21","동대문구",1
"14036","2017-05-21","양천구",1
"14037","2017-05-21","중랑구",1
"14038","2017-05-21","노원구",1
"14039","2017-05-21","성동구",1
"14040","2017-05-21","성북구",1
"14041","2017-05-21","송파구",1
"14042","2017-05-21","중랑구",1
"14043","2017-05-21","관악구",1
"14044","2017-05-21","도봉구",1
"14045","2017-05-21","동대문구",1
"14046","2017-05-21","서초구",1
"14047","2017-05-21","영등포구",1
"14048","2017-05-21","용산구",1
"14049","2017-05-21","중랑구",1
"14050","2017-05-21","성북구",1
"14051","2017-05-21","강남구",1
"14052","2017-05-21","강북구",1
"14053","2017-05-21","서초구",1
"14054","2017-05-21","은평구",1
"14055","2017-05-21","중랑구",1
"14056","2017-05-21","중랑구",1
"14057","2017-05-22","강동구",1
"14058","2017-05-22","마포구",1
"14059","2017-05-22","구로구",1
"14060","2017-05-22","양천구",1
"14061","2017-05-22","영등포구",1
"14062","2017-05-22","용산구",1
"14063","2017-05-22","중구",1
"14064","2017-05-22","강북구",1
"14065","2017-05-22","노원구",1
"14066","2017-05-22","노원구",1
"14067","2017-05-22","도봉구",1
"14068","2017-05-22","성동구",1
"14069","2017-05-22","송파구",1
"14070","2017-05-22","양천구",1
"14071","2017-05-22","양천구",1
"14072","2017-05-22","영등포구",1
"14073","2017-05-22","은평구",1
"14074","2017-05-22","강남구",1
"14075","2017-05-22","강서구",1
"14076","2017-05-22","구로구",1
"14077","2017-05-22","구로구",2
"14078","2017-05-22","송파구",1
"14079","2017-05-22","중랑구",2
"14080","2017-05-22","동대문구",1
"14081","2017-05-22","마포구",1
"14082","2017-05-22","송파구",1
"14083","2017-05-22","중랑구",1
"14084","2017-05-22","강북구",1
"14085","2017-05-22","구로구",1
"14086","2017-05-22","금천구",1
"14087","2017-05-22","노원구",1
"14088","2017-05-22","구로구",1
"14089","2017-05-22","송파구",1
"14090","2017-05-22","강남구",1
"14091","2017-05-22","강남구",1
"14092","2017-05-22","강북구",1
"14093","2017-05-22","마포구",1
"14094","2017-05-22","은평구",1
"14095","2017-05-22","종로구",1
"14096","2017-05-22","중구",1
"14097","2017-05-22","강남구",1
"14098","2017-05-22","강동구",1
"14099","2017-05-22","도봉구",1
"14100","2017-05-22","마포구",1
"14101","2017-05-22","서초구",1
"14102","2017-05-22","송파구",1
"14103","2017-05-22","양천구",1
"14104","2017-05-22","용산구",1
"14105","2017-05-22","강남구",1
"14106","2017-05-22","강남구",1
"14107","2017-05-22","강북구",1
"14108","2017-05-22","노원구",1
"14109","2017-05-22","도봉구",1
"14110","2017-05-22","서대문구",1
"14111","2017-05-22","성동구",1
"14112","2017-05-22","은평구",1
"14113","2017-05-22","강남구",1
"14114","2017-05-22","강서구",1
"14115","2017-05-22","구로구",1
"14116","2017-05-22","동대문구",1
"14117","2017-05-22","성동구",1
"14118","2017-05-22","영등포구",1
"14119","2017-05-22","은평구",1
"14120","2017-05-22","중랑구",1
"14121","2017-05-22","중랑구",1
"14122","2017-05-22","강남구",1
"14123","2017-05-22","동대문구",1
"14124","2017-05-22","마포구",1
"14125","2017-05-22","서초구",1
"14126","2017-05-22","양천구",1
"14127","2017-05-22","중구",1
"14128","2017-05-22","강북구",1
"14129","2017-05-22","광진구",1
"14130","2017-05-22","노원구",1
"14131","2017-05-22","도봉구",1
"14132","2017-05-22","마포구",1
"14133","2017-05-22","마포구",1
"14134","2017-05-22","서초구",1
"14135","2017-05-22","서초구",1
"14136","2017-05-22","성동구",1
"14137","2017-05-22","은평구",1
"14138","2017-05-22","강동구",1
"14139","2017-05-22","강서구",1
"14140","2017-05-22","구로구",1
"14141","2017-05-22","도봉구",1
"14142","2017-05-22","성북구",1
"14143","2017-05-22","송파구",1
"14144","2017-05-22","영등포구",1
"14145","2017-05-22","종로구",1
"14146","2017-05-22","강북구",1
"14147","2017-05-22","노원구",1
"14148","2017-05-22","서초구",1
"14149","2017-05-22","송파구",1
"14150","2017-05-22","영등포구",1
"14151","2017-05-22","영등포구",1
"14152","2017-05-22","중구",1
"14153","2017-05-22","동대문구",1
"14154","2017-05-22","서대문구",1
"14155","2017-05-22","영등포구",1
"14156","2017-05-22","강남구",1
"14157","2017-05-22","강남구",1
"14158","2017-05-22","강동구",1
"14159","2017-05-22","강동구",1
"14160","2017-05-22","광진구",1
"14161","2017-05-22","강남구",1
"14162","2017-05-22","강북구",1
"14163","2017-05-22","성동구",1
"14164","2017-05-22","영등포구",1
"14165","2017-05-22","관악구",1
"14166","2017-05-23","동대문구",1
"14167","2017-05-23","마포구",1
"14168","2017-05-23","서초구",1
"14169","2017-05-23","중랑구",1
"14170","2017-05-23","관악구",1
"14171","2017-05-23","동대문구",1
"14172","2017-05-23","영등포구",1
"14173","2017-05-23","용산구",1
"14174","2017-05-23","강북구",1
"14175","2017-05-23","성북구",1
"14176","2017-05-23","강남구",1
"14177","2017-05-23","강북구",1
"14178","2017-05-23","성북구",1
"14179","2017-05-23","강남구",1
"14180","2017-05-23","강남구",1
"14181","2017-05-23","관악구",1
"14182","2017-05-23","구로구",1
"14183","2017-05-23","강남구",1
"14184","2017-05-23","동작구",1
"14185","2017-05-23","금천구",1
"14186","2017-05-23","동대문구",1
"14187","2017-05-23","동대문구",1
"14188","2017-05-23","영등포구",1
"14189","2017-05-23","광진구",1
"14190","2017-05-23","노원구",1
"14191","2017-05-23","마포구",1
"14192","2017-05-23","서초구",1
"14193","2017-05-23","용산구",1
"14194","2017-05-23","중랑구",1
"14195","2017-05-23","강서구",1
"14196","2017-05-23","광진구",1
"14197","2017-05-23","금천구",1
"14198","2017-05-23","마포구",1
"14199","2017-05-23","마포구",1
"14200","2017-05-23","성동구",1
"14201","2017-05-23","성북구",1
"14202","2017-05-23","성북구",1
"14203","2017-05-23","양천구",1
"14204","2017-05-23","은평구",1
"14205","2017-05-23","중구",1
"14206","2017-05-23","광진구",2
"14207","2017-05-23","성동구",1
"14208","2017-05-23","성동구",1
"14209","2017-05-23","양천구",1
"14210","2017-05-23","영등포구",1
"14211","2017-05-23","중구",1
"14212","2017-05-23","강남구",1
"14213","2017-05-23","송파구",1
"14214","2017-05-23","송파구",1
"14215","2017-05-23","은평구",1
"14216","2017-05-23","종로구",1
"14217","2017-05-23","강남구",2
"14218","2017-05-23","노원구",1
"14219","2017-05-23","송파구",1
"14220","2017-05-23","송파구",1
"14221","2017-05-23","용산구",1
"14222","2017-05-23","용산구",1
"14223","2017-05-23","용산구",1
"14224","2017-05-23","구로구",1
"14225","2017-05-23","동대문구",1
"14226","2017-05-23","성동구",1
"14227","2017-05-23","중구",1
"14228","2017-05-23","중구",1
"14229","2017-05-23","금천구",1
"14230","2017-05-23","마포구",1
"14231","2017-05-23","서대문구",1
"14232","2017-05-23","서초구",1
"14233","2017-05-23","서초구",1
"14234","2017-05-23","강남구",1
"14235","2017-05-23","광진구",1
"14236","2017-05-23","서대문구",1
"14237","2017-05-23","서초구",1
"14238","2017-05-23","성북구",1
"14239","2017-05-23","용산구",1
"14240","2017-05-23","강동구",1
"14241","2017-05-23","강북구",1
"14242","2017-05-23","관악구",1
"14243","2017-05-23","마포구",1
"14244","2017-05-23","성북구",1
"14245","2017-05-23","강남구",1
"14246","2017-05-23","노원구",1
"14247","2017-05-23","서대문구",1
"14248","2017-05-23","성동구",1
"14249","2017-05-23","성동구",1
"14250","2017-05-23","용산구",1
"14251","2017-05-23","중랑구",1
"14252","2017-05-23","강남구",1
"14253","2017-05-23","노원구",1
"14254","2017-05-23","마포구",1
"14255","2017-05-23","서초구",1
"14256","2017-05-23","영등포구",1
"14257","2017-05-23","은평구",1
"14258","2017-05-23","종로구",1
"14259","2017-05-23","강남구",1
"14260","2017-05-23","강남구",1
"14261","2017-05-23","강북구",1
"14262","2017-05-23","관악구",1
"14263","2017-05-23","동대문구",1
"14264","2017-05-23","동작구",1
"14265","2017-05-23","서대문구",1
